TF,score,n_metrics,g1_dm_diff,g2_gd,g3_ko_diff,g4_survival
KLF17,1.3186,3,0.44945712740643423,0.3467342977017972,0.3540726999325281,0.16829815356498032
TBPL2,1.3178,3,0.5087763151000063,0.38324253240653766,0.413337051018835,0.012417480062199667
PKNOX1,1.3175,5,0.43155609008235796,0.4039701922474795,0.4306824530329191,0.051337728767396285
CRX,1.3165,3,0.4686584188413355,0.359070699480243,0.3744504024704411,0.11432134237168232
EN1,1.3153,4,0.43738349032448764,0.3603857473855595,0.5015921581563854,0.01592960482845705
GATA2,1.3122,4,0.46322484332094727,0.2375853215605235,0.5723149142191891,0.03911768008674003
PAX5,1.3112,5,0.34436526032911347,0.39144592648255994,0.48305723197097583,0.09230226139651626
MESP2,1.3112,4,0.4172503200350288,0.3938255369778947,0.3912258809694199,0.1089011076254542
NR0B2,1.3084,5,0.32562673762679606,0.4220677562777882,0.5363522276728487,0.024372421290891753
DNMT3B,1.3084,3,0.3314391490860186,0.3262571231761538,0.3815946823032665,0.2691000604722456
ZFP64,1.3074,5,0.4847649010205951,0.38887845200075144,0.3370623178709478,0.09666588246137243
ZNF699,1.3068,4,0.2802482366464033,0.3900682572484188,0.5697484527888452,0.06668842510493062
KDM2A,1.3061,4,0.57905669167771,0.3288872189867869,0.3579055761032874,0.040220036653509296
GCM1,1.3056,5,0.4526618204174372,0.38380612436595907,0.38790814821000913,0.08125671970098393
ATF5,1.3055,4,0.29110494944510124,0.21360135262070262,0.5473282260557888,0.253443340235337
NFIB,1.3051,4,0.4551398357682886,0.2890600538543428,0.5153772137924344,0.045512059208958955
PHF5A,1.3049,4,0.5424491449597202,0.341474106080531,0.3199766161697533,0.1010447859482542
ESRRB,1.3034,4,0.5011775417135071,0.38148913519944894,0.3996978671513196,0.020985864924171954
ZBTB33,1.3021,4,0.5168611387382254,0.38123864988415057,0.326767668661573,0.0772622167614682
NEUROD6,1.3019,5,0.33530648826199794,0.4148663034629595,0.4462296141669788,0.10554032783385286
POU2F2,1.3017,5,0.31710234237937857,0.4115473730352558,0.49684886362191666,0.07620397738996079
NR5A2,1.2995,3,0.38801096873132745,0.36790030684451125,0.4308110027569487,0.11278872397018488
PRDM2,1.2984,3,0.4197589598231716,0.35938380612436593,0.45163142667737965,0.0676275310678966
FOXI1,1.2931,3,0.4370336357889062,0.3758532156052351,0.45632767785790357,0.023904997597374866
MLX,1.2926,5,0.5831279505010589,0.1818523389066316,0.41111139897890775,0.1165205381294521
SF1,1.2898,4,0.5639778911895791,0.23201202329513432,0.40870178268881163,0.08512937611325111
NKX6.2,1.2892,3,0.43263940369619314,0.3335211973198071,0.46813979733705324,0.05492641987792009
TFDP3,1.2888,4,0.5565925331920047,0.35575176905253925,0.3764300285357315,0.0
TBX5,1.2869,4,0.31356175232889677,0.4176842632600664,0.5033633844771617,0.052279246391435275
ZNF350,1.2859,3,0.4000476019353294,0.3314546934685954,0.36090343852517937,0.19350559926007493
PAWR,1.2831,4,0.5547845415606913,0.2705867618510865,0.35087832895927723,0.10680489742931261
GTF2I,1.2821,4,0.5163722512282016,0.25292754712254994,0.42500946855385535,0.0878346950909486
FOXO3,1.2819,4,0.4901668276466016,0.23082221804746697,0.5414959748649291,0.01940349121279818
POU2F1,1.2811,4,0.34243872681651405,0.3236270273655206,0.44027537503029385,0.17478741394591935
IKZF4,1.2809,4,0.4489797162550073,0.36946584006512617,0.44809517811726046,0.014359935959493064
ZNF219,1.2809,4,0.42159418981717395,0.3729726344793037,0.4066100053389001,0.07968662474073863
PAX8,1.2801,5,0.36097760234536586,0.4083536852652013,0.4272717947454352,0.08349093128192997
NEUROG2,1.2796,3,0.44088626717592316,0.346922161688271,0.4587200584134132,0.033115146814385786
VHL,1.2772,4,0.5233495201586412,0.30170956227691154,0.42768086682747763,0.02441733536253529
HOXD13,1.2738,4,0.4398091203059359,0.2904377230884839,0.4803428255544951,0.06323358118395857
MXD1,1.2727,5,0.32714606017833836,0.3916964117978583,0.40265833735863804,0.15124660053937702
SHOX2,1.2719,4,0.3809834765237823,0.3551255557642933,0.4541454975429684,0.08166410736665242
ENO1,1.2714,4,0.27636040881645113,0.5287118792660781,0.3770101432945366,0.08933440553582778
SALL4,1.2707,5,0.40268762736965236,0.3198071263072202,0.511237222911175,0.03692700927043763
PATZ1,1.2655,4,0.45823235902110826,0.3259440165320308,0.2828696327385952,0.19844075985146412
SOX3,1.2638,3,0.4257609724344959,0.3494270148412549,0.42267580766044544,0.06598050287308599
TFDP1,1.263,2,0.347426851319678,0.263197445049784,0.26747271937486017,0.3849247790759549
TBX6,1.2599,3,0.49639565213073733,0.32744692842382117,0.38139209112721373,0.05470870592821812
ZBTB14,1.2593,4,0.27357867169631256,0.3917590331266829,0.5037220422246196,0.09020851193594627
POU3F2,1.2571,4,0.35900048797135264,0.38994301459076963,0.479631799561137,0.0285256334956915
TBX1,1.2557,4,0.3151372570829543,0.32606925918968,0.510697827747728,0.10375143694805598
UBTF,1.2554,3,0.4724167582220715,0.43333959546621575,0.1269816908298606,0.2226162919171777
PROX1,1.2544,4,0.3367182769676098,0.4335274594526896,0.4226826510581225,0.06150353529571917
UTF1,1.2532,2,0.4549131024371874,0.3233765420502223,0.3124267816064674,0.16246922016290738
PDX1,1.2519,4,0.4081618787148996,0.3075333458575991,0.4628397508927079,0.07338937106184937
TBR1,1.249,4,0.31142217271976175,0.43008328636733667,0.3853857964862118,0.12207847280285056
SUPT20H,1.2452,4,0.5133493661778621,0.29807752520508485,0.3829202331288883,0.0508760911909499
RFX3,1.2419,2,0.2799993194287629,0.37015467468219676,0.20524865885421797,0.3864522610132678
TLX3,1.2414,4,0.4509606191689085,0.3216857661719582,0.44721391737914995,0.021512219300878772
KDM5A,1.2398,3,0.4530926504806336,0.31986974763604487,0.3793746288406614,0.0874967003241908
NEUROD1,1.2397,4,0.3640029587764769,0.38894107332957606,0.42684227121703844,0.05994989665066391
DMRT1,1.2385,4,0.3108153926391126,0.421942513620139,0.39444968451429524,0.11131995227029845
ING4,1.2354,3,0.3510714437661482,0.42288183355250797,0.3597903333326737,0.10167986916084351
TBX3,1.2342,3,0.24818363074886995,0.578683699668107,0.34802842576020954,0.05927858633163978
ARID1B,1.2341,3,0.2786721655139257,0.266766860792786,0.4569855965582751,0.23171054820047393
ZNF160,1.2322,4,0.31751002312718707,0.4022794163692153,0.3200334930706269,0.19242666914521445
SFPQ,1.2314,4,0.4712654211452654,0.30671926858287935,0.4022361470589445,0.051157859045701345
SP2,1.2309,2,0.4159461617670158,0.35412361450309976,0.24539744668784108,0.21547288638627293
NAB2,1.2303,4,0.5470945880782827,0.37685515686642873,0.19446219304580808,0.11189236734820289
NKX6.3,1.228,2,0.4574298778781387,0.38324253240653766,0.30444187476586876,0.08285688564445347
TRERF1,1.2278,3,0.5404711802863218,0.3426639113281984,0.22428916273172927,0.12039067148932409
YY1,1.2269,4,0.5059979552734093,0.1931241780950592,0.48499998234650754,0.0427551278800421
BRCA1,1.2208,4,0.530612130146818,0.24835619011835428,0.3749589961157903,0.06683290432354744
OTX2,1.2177,3,0.3535075651638763,0.3794226313482372,0.4223194019789764,0.06247698639704752
HOXB1,1.2173,4,0.30186746048730956,0.4305842569979335,0.3967919870769602,0.08809216483722127
KLF11,1.2169,5,0.33333596114707653,0.3600726407414365,0.4603604695972764,0.0630952612043935
EBF1,1.2143,3,0.25438032874648503,0.32826100569854094,0.5570932558121027,0.07455548942355752
YBX1,1.2138,3,0.39324858463593915,0.24278289185296512,0.5237602415881856,0.05402558267632186
GFI1,1.2112,4,0.29879038799876106,0.2870561713319557,0.5722414804957596,0.0531523105426792
NEUROG3,1.2107,4,0.42065652278005516,0.3157367399336214,0.4124854595372771,0.06180277912468668
MECP2,1.2074,4,0.4209690582951774,0.37197069321811005,0.2975029667121049,0.1169949810341863
IRX4,1.2056,4,0.30104693524011966,0.4295823157367399,0.40227604048153653,0.07274417227087054
BCL11A,1.1986,3,0.3403589872095439,0.3795478740058864,0.4357884035995243,0.04294403899387993
HLF,1.1967,4,0.17006796047349498,0.3908823345231386,0.5029537923111324,0.13283437524985148
NR6A1,1.1947,4,0.2526759058243252,0.44580123990231074,0.3837856039442686,0.11247410735979758
RFXAP,1.1928,4,0.29669149201987244,0.3955789341849834,0.45070478961244015,0.049855579982365575
MNT,1.191,3,0.3663815056857202,0.3069071325693531,0.4331084953460055,0.0845594124233947
LMX1A,1.1898,3,0.3342675194929158,0.3539983718454506,0.439588486895535,0.061948449373594394
NCOA6,1.1883,4,0.40297969911047404,0.40478426952219926,0.3394246661343759,0.04113033510684935
ONECUT1,1.1868,5,0.273183129301516,0.41436533283236265,0.4299276203075184,0.06934958482351034
SPDEF,1.186,3,0.3683201263284771,0.43885027240278035,0.32964100500321325,0.049218244016603435
CTCF,1.1858,4,0.41555343321436117,0.21742125367900308,0.469508833679458,0.08328881679109362
ZNF236,1.1847,4,0.4345105823773371,0.28467656083662096,0.3857456963846459,0.07976195020125529
NEUROG1,1.184,2,0.2735289835760775,0.30552946333521197,0.3373430675710627,0.26755245876947575
FOXP3,1.1837,3,0.3363341616599025,0.31154111090237335,0.5016477070412619,0.03418718780439821
JARID2,1.1806,4,0.38971030058958434,0.3231886780637485,0.4036033522074318,0.06413924560250428
HDAC1,1.1805,5,0.39659319116664543,0.4136764982152921,0.31592618561958186,0.05433932996702007
RCOR2,1.1751,4,0.45347681359633846,0.23927609743878764,0.3800781218467961,0.10227088736851073
SETBP1,1.174,3,0.3081513617359761,0.4325881395203206,0.29443479907884074,0.13879415606538056
INSM1,1.1723,4,0.3730507384190116,0.34911390819713195,0.36324608855199636,0.0869335307260265
KMT2B,1.1715,3,0.32425232501853835,0.29795228254743567,0.3864239602011126,0.16287865960999265
POU5F1,1.1698,4,0.34783345150917444,0.3657711816644749,0.3513722525880482,0.10481772609525089
SATB1,1.1682,3,0.24603503152680833,0.3567537103137329,0.5238903088541134,0.04155596368574348
NR1D1,1.1626,4,0.33446931753843473,0.3786711754023421,0.3395705441314602,0.10984524878776641
PITX1,1.1572,4,0.24658196379990518,0.41906193249420753,0.4099621406085292,0.08154435001091478
SIRT1,1.1566,4,0.22886776598431663,0.44755463710939947,0.4151768416710517,0.06501437399852969
PAX4,1.1555,3,0.3422674556409445,0.38405660968125743,0.32454621155056895,0.10458704790936094
HCFC1,1.1546,2,0.277970692913057,0.3503037134447993,0.1717829902913337,0.35451098009968324
CREBZF,1.1541,3,0.3902537482450635,0.3202454756089924,0.29157518912834157,0.1520013896963245
FOXD3,1.1525,3,0.36925638546885153,0.33427265326570227,0.40598219100384003,0.0430013291866888
E2F1,1.1508,2,0.12306094103595933,0.3823658338029933,0.18962437402531188,0.4557699030119653
RORB,1.1494,4,0.4611552619377842,0.3129187801365145,0.354337467616341,0.02103380759344205
NKX6.1,1.1441,3,0.2921670572850003,0.43177406224560083,0.3322078454853592,0.08798145432634859
SALL2,1.1439,4,0.319553161321498,0.40259252301333837,0.22648982805057077,0.19524876361864074
SIX3,1.1437,3,0.2229914737714622,0.32619450184732923,0.48304879406430923,0.11143518854048454
TBPL1,1.1412,5,0.39482531581148494,0.4387876510739558,0.280449701078681,0.027105562393442126
ETV3,1.1388,3,0.39138441860749784,0.3601352620702611,0.3531511871852615,0.034121699054485526
HSF4,1.1383,2,0.25914814863070895,0.3761037009205335,0.3572649345128751,0.14581632655286825
NHLH2,1.1362,3,0.24008389296676036,0.47673617634166193,0.2756806007687042,0.1437472413121156
HIF3A,1.1311,3,0.4257318529734542,0.3803619512806061,0.22103112440260897,0.10397339389448428
PEG3,1.1301,3,0.2584054704143144,0.3335211973198071,0.4488891479412347,0.08926759411133435
HDAC5,1.1244,2,0.2556585794703532,0.35932118479554137,0.32872097598571226,0.1806599628928242
NCOR1,1.1221,3,0.30233035898445815,0.4055357254680944,0.27716610033242806,0.13706006893113123
PA2G4,1.1212,4,0.432771825507545,0.4240090174713508,0.20866790898255103,0.055777004792973844
SREBF2,1.1199,4,0.3758137348041084,0.2928173335838187,0.34596100248858713,0.10534650459639541
ARID4B,1.1191,3,0.34849312528507836,0.42169202830484065,0.1668727923969654,0.1820493266012884
CTBP2,1.1177,3,0.42953171408790397,0.3054668420063874,0.3364045059457318,0.046319259151428066
KLF13,1.1177,3,0.2993170374849766,0.3672114722274407,0.4126729722817818,0.038449629716550054
HEY2,1.1175,4,0.2678187226846932,0.29262946959734487,0.5340588610537605,0.022946663778489612
SMARCA4,1.1173,3,0.3424205651436467,0.21191057674243846,0.41858330236023344,0.14433969046984452
MEIS2,1.1123,2,0.36665273118826075,0.3452313858100069,0.32024942491257136,0.0801273316540611
ZBTB18,1.1089,3,0.3811564653724068,0.43740998183981467,0.2186638328943759,0.07167263448920863
HOXC8,1.1019,3,0.28889441886489997,0.36188865927734987,0.36470938689150456,0.0863739669350673
SMARCB1,1.0991,2,0.34256127969122757,0.3510551693906945,0.21453849957259327,0.19089987970360373
KLF1,1.0987,3,0.29588272900359136,0.33627653578808947,0.39882281583340023,0.06771783671384443
IKZF3,1.0962,3,0.2939741961777451,0.2863047153860605,0.48067831798706223,0.03523912227127871
PTF1A,1.0943,3,0.2627015141489456,0.4149915461206087,0.3423061427469366,0.07427836962488574
BCL11B,1.094,4,0.22273132265006967,0.3298265389191558,0.4938713765690804,0.047569230252001125
E2F6,1.0927,3,0.36771072607685995,0.5406725530715761,0.1556158040698105,0.028711703741333826
SP4,1.0894,3,0.2101139569186991,0.38324253240653766,0.34667052161756273,0.14935104428351884
FOXG1,1.0884,3,0.28462318406614306,0.427703675872002,0.26391505305322915,0.11214865619066852
PLAGL2,1.0866,2,0.40419195625992055,0.3825536977894671,0.23598885242106044,0.06388378479483213
HIPK2,1.0771,2,0.36713782967055997,0.38324253240653766,0.25556251579293526,0.07115068513296946
SMARCA5,1.0661,3,0.277511956638716,0.4310226062997057,0.23138368178290133,0.1261589347898686
MAZ,1.0635,4,0.3915457169372099,0.2526770618072515,0.3775247888667225,0.04179014797192078
FOXN4,1.0608,4,0.357127542345646,0.2874318993049032,0.3635983571410846,0.052644088024756716
TOX3,1.0594,3,0.3320040742404813,0.31104014027177657,0.3786709618800024,0.03768183815436014
TFAM,1.0535,2,0.2984851334465318,0.3707182666416181,0.12728926422863296,0.2569854144670126
POU4F1,1.0508,3,0.2526601169892141,0.43427891539858476,0.34448822340505997,0.019383127632768952
DAXX,1.048,3,0.22736717782593882,0.5146220802805436,0.15120617522295615,0.15475621549556423
ATOH1,1.048,2,0.3021983572005134,0.3379673116663535,0.2649570281962862,0.14291035051904616
NEUROD2,1.0418,3,0.21573277867288113,0.42858037447554637,0.288317502712338,0.10911937775280672
HOXC6,1.0412,3,0.2532129408662546,0.4091051412110965,0.35476561819419605,0.024162043589247128
DACH1,1.0389,3,0.25624174386372006,0.3835556390506606,0.2545596799729343,0.14450770130000995
POU4F3,1.0387,2,0.2973326641007223,0.37616632224935814,0.32104669764802374,0.044156851351505454
POU4F2,1.0284,2,0.2652904303946982,0.37892166071764044,0.347810880278727,0.036353101704608155
SIM2,1.0267,2,0.3713991555300684,0.31592460392009514,0.25993430085528746,0.07946292603909096
ZMYND8,1.0241,3,0.33706505081436927,0.37303525580812824,0.19945474216867942,0.11452287575813866
NRF1,1.018,3,0.18172655437600949,0.31598722524891976,0.39247871746922264,0.1278333356494419
ZNF24,1.0076,2,0.3368940177031141,0.305216356691089,0.2929903817011073,0.07254015789587494
MTF2,1.006,2,0.22840455429600037,0.3281983843697163,0.24200030746973789,0.20743884491779194
SMARCC1,1.0024,2,0.2695921954782614,0.3286993550003131,0.274669009385949,0.12946849482623918
ZNF804A,1.0007,2,0.27694283121018237,0.34855031623771054,0.24541001056447623,0.12983821430892728
POU3F1,1.0005,3,0.21075821846943182,0.30114597031749013,0.3992713529027232,0.08937307701966798
ZNF202,1.0003,2,0.25731429872675843,0.33527459452689584,0.11180413812525233,0.2958586599290548
HDAC9,0.9963,2,0.25735449695947865,0.38167699918592274,0.11832372457183482,0.2389886842619049
PIAS1,0.9946,3,0.3067658327926135,0.26238336777506416,0.381011739337529,0.044443932494428406
NR2E1,0.9935,2,0.2341972137346819,0.34635856972884965,0.36301460401885455,0.04988143523247385
MEIS1,0.9893,2,0.1899794011729846,0.3181163504289561,0.30099837333033375,0.180191904346667
HMGB2,0.9822,2,0.25408194488647595,0.359070699480243,0.23379899497244194,0.13522878702608598
KLF7,0.9617,2,0.31090120018933753,0.37103137328574115,0.2765213790412812,0.003263800792807093
GTF2IRD1,0.954,3,0.29107874334489015,0.3381551756528274,0.261524001848406,0.06321584581596433
TSHZ3,0.9398,3,0.2094631720154836,0.39407602229319305,0.24071754100404436,0.0955640415663184
TLX2,0.9372,3,0.17583161509276152,0.2707746258375603,0.38440726580588713,0.10613913330758815
CTBP1,0.9329,3,0.29069113756552445,0.34047216481933745,0.29101476192863207,0.01072159625665333
MYCN,0.9153,3,0.12163353960428856,0.0,0.3595148374151078,0.4341960562673556
TFAP2D,0.9149,3,0.20540007567596225,0.2712755964681571,0.38971806005943044,0.04847687556657676
HAND1,0.9056,2,0.14743352160857773,0.3659590456509487,0.3423793371160591,0.04982256219234573
BCLAF1,0.8942,2,0.3631539858193946,0.17546496336652265,0.2275546214892631,0.12802403058235506
GATA3,0.8933,3,0.3331619644278096,0.1174149915461206,0.3948146953835077,0.047924881711763366
ATOH7,0.891,3,0.17388699015578102,0.42663911328198384,0.2031484707363253,0.08737041839702309
ZEB1,0.8888,3,0.1283292555290422,0.411046402404659,0.2153953906610377,0.13407655986331674
BCOR,0.8725,3,0.3292485129746778,0.24597657962301958,0.2254383250044678,0.07185819996857985
HES6,0.839,2,0.2280697319607931,0.32456634729788963,0.16522000508278212,0.12114418237242762
BACH2,0.8234,2,0.20703653757825002,0.34153672740935564,0.18174928988115058,0.09305663692554715
ASCL1,0.821,3,0.10499284110360843,0.21335086730540423,0.4387608602078451,0.06393471633475376
ZNF382,0.7956,3,0.12200316664955295,0.4228192122236834,0.10746074101758629,0.14333225333084976
FEV,0.7587,3,0.05107886903114,0.3988352432838625,0.2612381073653801,0.04755731293844948
MXI1,0.7491,2,0.1295163627447542,0.35412361450309976,0.2092310856425157,0.056273408925302124
ARID3B,0.749,2,0.21162098257029877,0.2517377418748826,0.19047344605809544,0.09515645292889383
PHOX2A,0.6976,2,0.09471588808587993,0.27497025486880833,0.28850615127755974,0.039390385517420634
ISL1,0.6946,2,0.19409091237892845,0.1445300269271714,0.29089080042201526,0.06513063615942413
PHOX2B,0.678,2,0.12703586235370332,0.2931304402279416,0.1724198960859915,0.08541850124798786
MYT1,0.6363,2,0.09741068197193328,0.24472415304652764,0.2478711463120167,0.04628940238228492
SOX11,0.4842,2,0.1819286329276365,0.04652764731667608,0.15091355034595932,0.10485051409198373
